SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CJFD2019	分级诊疗模式下三级综合医院建设全科医学科的必要性分析	吴冬梅;葛许华;何娟媚;	同济大学医学院;上海市杨浦区延吉社区卫生服务中心;同济大学附属杨浦医院;同济大学医学院全科医学系;	中国医刊	分级诊疗;;三级综合医院;;全科医学科;;双向转诊	"大力推进分级诊疗已成为适应我国卫生改革的重大举措,各级医院应积极努力,共同建立""基层首诊、双向转诊、急慢分治、上下联动""模式,落实分级诊疗政策。本文阐述了三级综合医院建设全科医学科的必要性,并提出了目前存在的问题及应对措施。三级综合医院建设全科医学科有助于推进基层首诊常态,使双向转诊精准,急慢分治清晰,上下联动畅通。"	2019-10-01	吴冬梅;	上海市卫生计生系统重要薄弱学科建设计划基金(2015ZB0603);; 上海市同济大学附属杨浦医院院级社区联合项目(Se1201631)	2019	54	10	1158-1160	R197.3		
CJFD2019	基于“健康版”医联体的互联网医院建设探索	李先锋;施燕华;龚玲玲;倪红飞;沈婕;	上海交通大学医学院附属新华医院;上海交通大学医学院附属新华医院崇明分院;	中国医院	医联体;;互联网医院;;远程门诊;;分级诊疗	"介绍了基于""健康版""医联体的互联网医院建设举措,包括面向医联体社区医院的远程门诊和远程会诊、面向居家复诊患者的在线门诊、面向普通大众的在线咨询、面向出院患者的在线随访、面向专科专病联盟的分级诊疗平台等方面。通过互联网医院建设能助力""健康版""医联体工作推进,可进一步方便患者就医、降低患者就医成本和医疗服务成本,提升医疗服务质量和效率。"	2019-10-01	李先锋;	上海市卫生健康委课题“基于新华崇明健康版医联体的互联网医院建设研究”	2019	23	10	64-65	R197.1		10.19660/j.issn.1671-0592.2019.10.22
CJFD2019	社区联动下以白内障-日间手术为切入点“分级诊疗-日间手术”模式的实践与思考	傅喆暾;朱卫红;孙如意;向敏;石济顺;张剑敏;顾颖;	上海市杨浦区中心医院;上海市定海社区卫生服务中心;上海市大桥社区卫生服务中心;上海市长白社区卫生服务中心;上海市江浦社区卫生服务中心;	中国医药指南	白内障;;日间手术;;分级诊疗	"从眼科专科角度,通过搭建白内障""分级诊疗-日间手术""协作机制,探索可行的眼科专科分级转诊模式。通过实施分级转诊完成眼科白内障日间手术,充分利用医疗资源,降低住院时间,提高患者就医效率和满意度。鉴此模式,结合其他临床外科科室的特点推广开展日间手术,实现全院分级诊疗-日间手术模式。"	2019-09-30	傅喆暾;		2019	17	27	395-397	R779.6;R197.3		10.15912/j.cnki.gocm.2019.27.328
CJFD2019	汉中市人民医院		中国卫生质量管理	中国卫生质量管理	医疗联合体;汉中市;红十字会;军民融合;	"汉中市人民医院始建于1951年,是一所集医疗、教学、科研、预防、康复为一体的三级乙等综合医院。医院医疗服务范围覆盖汉中市9县2区和周边部分省市。医院是陕西省中医药大学和汉中职业技术学院附属医院;是西安交通大学第一附属医院、西安市红会医院医疗协作医院;是四川大学华西医学院远程教学及会诊医院,是西京医院军民融合医疗联合体成员单位、陕西省骨科医疗集团成员单位,是汉中市红十字会急救培训基地、汉台区急救中心。"	2019-09-28			2019	26	05	148	R-2		
CJFD2019	香港医疗体制对郑州分级诊疗的启示	孙庆珩;	兰州财经大学;	合作经济与科技	香港特区;;分级诊疗;;转诊;;郑州	"随着我国经济发展逐步迈入""新常态"",形成""新格局"",老百姓对于优质医疗的需求与医疗资源短缺之间的矛盾日益突出,如何开展有效的医疗资源配置成为相关职能部门与医疗机构工作的重点。本文对香港特区医疗体制进行研究,总结香港特区医疗卫生体制概况及特点,分析香港特区医疗卫生体制有效结构配置的成因,通过与郑州分级诊疗体系构建中遇到的问题进行对比分析,为郑州分级诊疗制度的完善与落实提出对策建议。"	2019-09-27	孙庆珩;		2019		19	188-190	R197.1		10.13665/j.cnki.hzjjykj.2019.19.083
CJFD2019	医院—社区分级诊疗一体化管理在慢性病管理中的应用	许志良;姚建平;周晓慧;	浙江省医疗健康集团长兴医院/长兴县煤山镇卫生院;浙江省湖州市中心医院;	中医药管理杂志	分级诊疗;;一体化管理;;慢性病;;效果	"目的:分析在医院—社区分级诊疗一体化管理模式在慢性病管理中的应用价值。方法:选择医院接受治疗的慢性病患者200例作为研究对象,根据其入院顺序对其进行分组,分为对照组与观察组,观察组实施医院—社区分级诊疗一体化管理模式,对照组实施常规管理模式,将两组患者管理效果、管理质量、满意度等进行比较。结果:观察组慢性病患者管理效果、管理质量等评分,均显著高于对照组(P<0.05)。观察组患者的满意度,显著高于对照组(P<0.05)。结论:通过对慢性病患者实施医院—社区分级诊疗一体化管理后,取得显著效果,具有较高的应用价值。"	2019-09-25	许志良;	浙江省湖州市科学技术局项目（项目编号：2016GY48）	2019	27	18	205-206	R197.1		10.16690/j.cnki.1007-9203.2019.18.107
CJFD2019	紧密型县域医共体建设试点名单公布	李芮;	中医药管理杂志	中医药管理杂志	县域医共体;紧密型;医疗卫生;建设试点;	"《中国中医药报》2019年9月4日讯:近日,国家卫生健康委、国家中医药管理局联合印发《关于印发紧密型县域医疗卫生共同体建设试点省和试点县名单的通知》,确定山西省、浙江省为紧密型县域医共体建设试点省,北京市西城区、广东省平远县等567个县为紧密型县域医共体建设试点县。"	2019-09-25	李芮;		2019	27	18	76	R-2		10.16690/j.cnki.1007-9203.2019.18.041
CJFD2019	山西省卫生健康委深入践行“不忘初心、牢记使命”	山卫文;	中医药管理杂志	中医药管理杂志	山西省;就医感受;县域医共体;县级中医医院;中医药工作;中医医疗服务;医疗联合体;牢记使命;卫生健康;	"《中国中医药报》2019年9月2日讯:山西省卫生健康委深入践行""不忘初心、牢记使命"",扎实推进建设中医药强省。8月20日,山西省卫生健康委召开专题会议,部署县级中医医院综合服务能力提升、加强医联体建设中的中医药工作、三级公立中医院绩效考核、改善中医医疗服务以提升群众就医感受等中医药重点任务。山"	2019-09-25	山卫文;		2019	27	18	142	R-2		10.16690/j.cnki.1007-9203.2019.18.075
CJFD2019	杭州市医保报销政策对分级诊疗的助推作用：基于行为经济学前景理论	胡佳敏;	浙江理工大学经济管理学院;	经济研究导刊	杭州市;;分级诊疗;;医保报销政策;;前景理论;;行为经济学	"分级诊疗政策作为国家医疗卫生体制改革的重要举措之一,对于建立良好的医疗服务体系,切实解决人民群众看病难、看病贵的问题有重大作用。医保报销政策是分级诊疗中的重要一环,通过医保差别化支付改革,对不同层次医疗机构就诊的报销比例进行差别化设置,科学设置基层医疗卫生机构的医保报销比例,降低起付标准,对未按规定转诊的患者适度降低报销比例,充分发挥医保政策对分级诊疗体系建设的支持保障作用。基于目前杭州市医保报销政策,从行为经济学的视角,运用前景理论分析医保差别化支付对分级诊疗体系建设作用机制,并在此基础上提出合理建议。"	2019-09-25	胡佳敏;	浙江省大学生科技创新活动计划暨新苗人才计划“分级诊疗制度下医疗消费决策的机理研究：基于行为经济学视角”研究成果（2018R406042）	2019		27	46-50	R197.1;F842.684;F069.9		
CJFD2019	地方政府政策如何促进医疗联合体建设——基于扎根理论的政策文本研究	刘丽杭;岳鑫;	中南大学公共管理学院;	中国卫生政策研究	医疗联合体;;政策文本;;扎根理论;;政府支持行为	"目的:厘清各省级医疗联合体政策支持体系。方法:通过互联网检索各省(自治区、直辖市)政府出台的医疗联合体政策文件,基于扎根理论研究方法,借助Nvivo11软件对政策文本进行编码。结果:经过三级编码,最终提炼出地方政府政策支持医疗联合体建设的99个概念、28个范畴和12个主范畴、3个核心范畴,在此基础上,构建出地方政府政策支持医疗联合体建设的政策支持模型,该模型主要包括理念引导层、内部管理层、外部支持层三个层次。结论:充分发挥政府主导作用,加强对医疗联合体建设的理念引导,是医疗联合体建设的重要动力。逐步健全成员协作机制,优化医疗联合体建设的内部管理,是医疗联合体建设的重点环节。不断完善相关配套措施,增强医疗联合体建设的外部支持,是医疗联合体建设的重要保障。"	2019-09-25	刘丽杭;	中南大学中央高校基本科研业务费专项资金资助项目(2019zzts200);; 中央高校基本科研业务费资助项目(12100-502231801)	2019	12	09	19-24	R197.1		
CJFD2019	中国城乡基层医生转诊行为及其影响因素研究	王丹;李惠文;袁蓓蓓;孟庆跃;	北京大学公共卫生学院;北京大学中国卫生发展研究中心;	中国卫生政策研究	基层医生;;双向转诊;;转诊行为;;影响因素	"目的:分析中国城乡基层医生的转诊行为及其影响因素。方法:利用2016年中国基层医疗服务能力及质量综合评价调查项目横断面数据,以社区卫生服务中心和乡镇卫生院两类机构的医生作为研究对象。通过三水平随机截距Logistic回归模型分析影响医生转诊行为的主要因素。结果:被调查医生中有84.01%曾向上级机构转诊过患者,38.72%曾接受过上级机构下转的患者。乡镇卫生院医生向上转诊患者的行为比社区卫生服务中心医生更容易发生(OR=2.24,P<0.001)。男性、有执业资格、可以常规使用电子信息系统对基层医生参与双向转诊有正向影响。高学历、高职称对社区卫生服务中心医生,高龄对乡镇卫生院医生参与双向转诊有促进作用。基层与二级机构住院报销比例差距增加以及乡镇卫生院万元以上设备数量增加都对医生接受上级机构转诊患者有促进作用。医生转诊行为的变异归属于医生个体的部分和归属于机构水平的部分分别为26.9%～33.3%和48.0%～59.9%。结论:实现双向转诊的关键在于提高基层医疗卫生机构的服务能力和基层的人力水平。"	2019-09-25	王丹;	国家发展改革委体改司“基层医疗服务能力及质量的综合评价”项目	2019	12	09	25-30	R197.1		
CJFD2019	基于IPv6的分级诊疗平台设计	闫健卓;杜小雪;于涌川;	北京工业大学;	医学信息学杂志	IPv6;;分级诊疗;;需求分析;;医院信息系统	"分析IPv6环境下分级诊疗平台多元化需求以及资源和网站管理安全性需求,介绍分级诊疗转诊信息平台整体设计,包括整体架构、用户管理和上下转诊等具体功能实现。实践证明该平台在资源、用户和管理3个方面具有安全性和可靠性等优点。"	2019-09-25	闫健卓;	赛尔网络下一代互联网技术创新项目“基于IPv6网络分级诊疗平台的设计与实现”(项目编号:NGII20170719)	2019	40	09	26-29+49	R197.1;TP393.04		
CJFD2019	上海市嘉定区全科医生对慢性阻塞性肺疾病诊治认知程度的调查分析	王艺蕾;屠春林;万晓峰;许奋耀;陆秋霞;	上海健康医学院附属嘉定区中心医院呼吸内科;上海市嘉定区嘉定镇街道社区卫生服务中心;	临床肺科杂志	慢性阻塞性肺疾病;;认知水平;;全科医生;;分级诊疗	"目的了解上海市嘉定区社区卫生服务中心全科医生对慢性阻塞性肺疾病(COPD)的认知情况,为COPD的防治工作提供依据。方法采用问卷调查形式对上海市嘉定区13家社区卫生服务中心的全科医生进行调查。问卷主要针对COPD诊断标准、稳定期、急性加重期的处理及肺康复治疗等设计,共计18个问题,采用百分制。结果回收有效问卷334份,平均得分45.86分,最高88.89分,最低5.56分,高级职称医生平均分较中、初级更高;60.8%(203/334)的医生能准确掌握COPD的诊断标准,32.3%(108/334)了解COPD的鉴别诊断,38.3%(128/334)知晓COPD急性加重的表现;药物选择及使用相关问题中,21.6%(72/334)的医生选择了""噻托溴铵可以口服""的错误选项,48.2%(161/334)可将噻托溴铵正确归类,ICS使用方法正确率仅为18.3%(61/334);对综合评估为D组的患者药物选用正确率为23.7%(79/334)。52.4%(175/334)的医生知晓长期氧疗的目的、效果评价指标,但仅有33.5%(112/334)掌握长期氧疗应用的血氧饱和度指征、35.3%(118/334)知晓氧疗时长。71.9%(240/334)的医生对COPD肺康复的主要内容了解,常用的腹式呼吸正确方法有61.7%(206/334)掌握,对于具体适合的运动项目、需要锻炼的肌肉,总体正确率分别为30.8%(103/334)、39.8%(133/334)。以上所有问题,三级职称医生间比较无统计学差异。针对综合评估为B组的患者药物选用的问题中高级职称医生正确率较初级有差异(p=0.005),但全体医生的正确率仅为18.6%(62/334)。结论嘉定区全科医生对COPD的诊治认知、管理水平仍需进一步加强,分级诊疗模式亟待有效推广及应用。"	2019-09-24 15:41	王艺蕾;	上海市嘉定区重点学科建设项目(No JDYXZDZK-4)	2019	24	10	1775-1780	R563.9	https://kns.cnki.net/kcms/detail/34.1230.R.20190923.2044.016.html	
DKFX2019	河南省腹膜透析发展与展望	张宇;赵子豪;刘东伟;刘章锁;	郑州大学第一附属医院肾脏病中心;	医药论坛杂志	慢性肾脏病;;终末期肾脏疾病;;腹膜透析;;基层医疗	"人民健康是民族昌盛和国家富强的重要标志,全民健康助力全面小康,习近平总书记指出,要坚持以人民为中心的发展思想,健康要上去,人民的获得感、幸福感、安全感都离不开健康。民之所系,政之所向。党的十八大以来,我国卫生健康事业获得了长足发展,城乡居民健康水平持续提高,主要健康指标已经总体优于中高收入国家平均水平。然而随着工业化、城镇化、人口老龄化、生活方式变化,人类疾病谱发生了变迁,慢性非传染性疾病已经成为全球范围内威胁人类健康的公共卫生问题。慢性肾脏病因其发病率高、死亡率高、知晓率低,已成为重要慢性疾病之一,加强慢性肾脏病的防治已迫在眉睫。慢性肾脏病早期起病隐匿、中期进展迅速、晚期危害巨大,不仅影响身体健康,也关系到家庭幸福,甚至制约着社会经济发展。没有全民健康,就没有全面小康,脱贫工作少不了对慢性肾脏病的防治和对尿毒症的医疗保障。腹膜透析是治疗终末期肾脏病的一种重要方式,也是河南省防治慢性肾脏病,送技术下基层,贯彻分级诊疗和精准健康扶贫,实施科技惠民的重要抓手之一,在国家医疗卫生事业发展的大背景下,获得了长足发展。本文总结河南省腹膜透析发展现状,展望未来发展思路,小切口反映我省医疗卫生事业的发展,献礼建国70周年,助力新时代健康中国战略。"	2019-09-20	张宇;	河南省科技惠民计划项目(162207310001);; 河南省“慢性肾脏疾病发病机制与精准诊疗”项目(182101510002)	2019	40	09	1-3	R692.5		
CJFD2019	拜城县疾病预防控制中心融入县域医共体的建议与对策探讨	王建国;	新建拜城县疾病预防控制中心;	世界最新医学信息文摘	拜城县疾病预防控制中心;;医改;;对策探讨	"从""以疾病为中心""转向""以健康为中心"",是《""健康中国2030""规划纲要》的重要内容。新时代,随着""大健康""""大卫生""理念的逐步推行,疾病预防控制中心(以下简称疾控中心)曾经被赋予的职能正在悄然发生变化,预防与治疗并重的观点逐渐成为主流,将县疾控中心纳入到县域综合医改的整体规划中,县域综合医改试点工作为疾控中心发展创造了一个新的契机,疾控中心全体员工积极期盼抓住机遇,迎接挑战,统一共识,攻坚克难,扎实工作,努力推动拜城县疾控事业不断发展进步,为保障拜城县人民群众健康,贡献力量。"	2019-09-20	王建国;		2019	19	76	309+311	R197.21		10.19613/j.cnki.1671-3141.2019.76.180
CJFD2019	基于差异的正义:我国基本医疗服务资源合理配置与实现路径	任飞;王俊华;	苏州大学政治与公共管理学院;	苏州大学学报(哲学社会科学版)	差异性社会;;社会正义;;基本医疗服务;;紧密型医联体;;分级诊疗	"我国正处于并将长期处于差异性社会,""差异""与""正义""是当前我国社会发展阶段的两个基本组成要素。在此背景下,如何基于差异实现基本医疗服务的正义分配,是我国政府面临的严峻考验。从我国医疗服务历史演变来看,由于基本医疗服务权利正义、供给正义和患者就医秩序正义的缺失,以基本医疗保险为公平性主体的基本医疗服务制度安排无法保障基本医疗服务的正义分配。差异化的现实决定了我国只有通过立法来保障人人平等享有基本医疗服务的权利,以医疗服务供给侧改革来推进基本医疗服务的供给正义,通过分级诊疗来实现基本医疗服务的秩序正义,通过优化基本医疗保险来完善基本医疗服务的保障正义,在差异和正义目标之间寻求一个平衡点,实现人人利用基本医疗服务的权利平等、机会均等、程序平等和结果公平,最终实现健康正义。"	2019-09-20	任飞;	江苏高校优势学科建设工程“政治学”项目支持;; 江苏高校新型城镇化与社会治理协同创新中心项目支持	2019	40	05	27-33	R197.1		10.19563/j.cnki.sdzs.2019.05.005
CJFD2019	分级诊疗与不同级别医院间药品使用研究	章小敏;陈将;陈翔;叶爱菊;洪冰;鲍俞燕;	浙江大学医学院附属第一医院三门湾分院;	医院管理论坛	基本药物制度;;高血压;;糖尿病;;药物利用;;分级诊疗	"目的研究基本药物制度下分级诊疗不同级别医院间药品体系衔接状况,探索实施过程中对推进分级诊疗制度的影响。方法选择我国东、中、西部三个省(浙江、安徽、陕西)的三甲、二甲、基层各1家医院共9家为样本医院,以高血压、糖尿病为样本病种,比较各省基本药物增补和不同级别医院之间用药衔接情况。结果各省增补品种以安徽省最多(22种,6种),陕西省最少(3种,1种)。各省不同级别医院比较,配备品种数、品规数以安徽省最好,陕西省较差。浙江省、陕西省的高血压、三个省的糖尿病药物使用频度占比有显著差异(p<0.05);三省高血压、糖尿病药物使用金额占比有显著差异(p<0.01)。结论我国东、中、西部地区对高血压、糖尿病治疗基本药物品种增补差距较大,不同级别医院药品体系衔接状况较差,难以满足分级诊疗模式用药需求。"	2019-09-20	章小敏;	"浙江省药学会医院药学专项科研资助项目,编号:2017ZYY30;; 台州市科技计划项目,编号:1802Ky90"	2019	36	09	20-23+37	R95		
CJFD2019	浅谈医疗联合体财务管理与会计核算的产权分析	徐超;	扬州市江都区卫生健康委员会;	财经界	医疗联合体;医联体;会计核算;产权分析;	"已积极采取以下三种形式推进各级各类纵向医联体工作。一是市外医联体建设,二是市域医联体建设,三是县域内医联体建设。形成""上下联动、优势互补、资源共享""的医疗服务新模式。医疗联合体中的不同级别医疗机构的所属财政部门与主管部门均不相同,此种模式对资源流动产生制约效果,医疗机构产权未整合,各医疗组织属于独立经济体,不具备共同利益的补偿与激励。因此对于医疗联合体发展来说,需要制定产权"	2019-09-20	徐超;		2019		27	177	R197.322		10.16266/j.cnki.cn11-4098/f.2019.18.131
CJFD2019	医疗联合体的财务会计问题研究	曹国美;	淄博市临淄区朱台中心卫生院;	行政事业资产与财务	医疗联合体;;治理结构;;财务管理;;会计核算	"医疗联合体作为我国医疗体制的一次重要尝试,对于我国的医疗体系改革具有重要的意义,而医疗联合体的建立过程中,财务资金分配和会计问题影响了我国医疗联合体改革进程。本文通过归纳总结国内医疗联合体的财务会计问题,提出了对策建议,并对我国医疗联合体的财务会计深入研究探讨,对医疗联合体的改革具有一定的借鉴意义。"	2019-09-18	曹国美;		2019		18	54-55	R197.1		
CJFD2019	医联体建设是实现分级诊疗的有效途径——访首都医科大学附属北京儿童医院院长倪鑫教授	潘锋;	《中国当代医药》;	中国当代医药	医联体;紧密型;协作网;首都医科大学附属北京儿童医院;分级诊疗;有效途径;	"两年多之前的2017年4月,国务院办公厅印发了《关于推进医疗联合体建设和发展的指导意见》,其中明确提出了城市医疗集团、县域医共体、跨区域专科联盟和远程医疗协作网4种医联体组织模式和各自的功能定位,形成了比较清晰的医联体顶层设计方案。两年多的时间过去了,""医联体""这种新兴的医疗组织形式在我国发展的情况究竟如何?"	2019-09-18	潘锋;		2019	26	26	1-6	R197.1		
CJFD2019	面向分级诊疗的健康监测技术	耿明菲;	西安交通大学医学院第一附属医院;	信息技术	分级诊疗;;健康监控;;物联网	"分级诊疗建设使得医疗资源相对薄弱的基层医院承担了患者首诊的任务,为了有效提高首诊的准确性,为患者提供更加高效且低成本的医疗服务,文中介绍了患者健康监测物联网系统(PPHM)。PPHM集成云计算和物联网技术,使得患者能够就近在舒适的基层医院接收高质量的远程医疗监控和健康评估。通过使用心电图(ECG)实时监测患有充血性心力衰竭的患者的案例研究表明,PPHM是一种灵活且扩展性能良好的远程患者健康监控系统。"	2019-09-17	耿明菲;		2019	43	09	145-148+153	R197.1;TP274;TP212.9		10.13274/j.cnki.hdzj.2019.09.033
