SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CJFD2020	2型糖尿病临床路径研究进展	戴慧敏;成园;李娅玲;杜兆辉;	上海市浦东新区潍坊社区卫生服务中心全科团队;上海市浦东新区潍坊社区卫生服务中心科教科;上海市浦东新区上钢社区卫生服务中心;	上海医药	2型糖尿病;;电子临床路径;;研究现状	"糖尿病是危害人类健康的终身性慢性疾病,具有发病隐匿、潜伏期长的特点。近10年来糖尿病是临床路径应用及研究最多的病种,通过对糖尿病在临床路径上的研究进展进行分析,探讨将临床路径引入社区2型糖尿病管理的现状及效果。目前基层糖尿病诊疗存在的主要问题为分级诊疗指征界定不清、患者随访欠规范及基层人才资源匮乏,随着分级诊疗的推进,传统的临床路径向以慢性病管理为主的社区卫生领域扩展将成为一种必然趋势。实施临床路径管理有利于全科医师为糖尿病患者及社区居民提供更优质的医疗服务,引导居民在社区首诊。同时,在临床路径中结合糖尿病全专分级诊疗也能够进一步约束全科医师、专科医师及患者的行为,促进有序就医格局的形成,有效推进分级诊疗。"	2020-05-25	戴慧敏;	上海市卫生计生系统优秀学科带头人(2017BR053);; 上海市浦东新区卫生系统领先人才培养(PWRl2016-03);; 浦东新区卫生系统重要薄弱学科(PWZbr2017-07);; 上海市“医苑新星”青年医学人才培养资助计划[沪卫计人事(2019)72号]	2020	41	10	19-22	R587.1		
CJFD2020	四川大学华西第二医院医联体远程医疗的探索与思考	宁静;刘元杰;吴艳乔;	四川大学华西第二医院公共事业发展部;	现代临床医学	远程医疗;;医联体;;分级诊疗	"本文对医联体远程医疗服务发展现状进行分析,并以四川大学华西第二医院医联体远程医疗服务为例,分析其医联体远程医疗服务开展情况,探索运行模式,提出医联体远程医疗的思路。医联体远程医疗服务的实施促进了优质妇幼医疗资源的下沉,提升了基层医联体单位的医疗服务能力,还进一步改善了四川大学华西第二医院的医疗服务,促进了分级诊疗制度的落实。"	2020-05-25	宁静;	国家重点研发计划——基于国产诊疗装备支撑的主动健康型医联体跨区域规模化应用示范(2017YFC0113900)	2020	46	03	205-208	R197.3		
CJFD2020	冠心病PCI术后病人实施社区中西医结合心脏康复的效果观察	周召锋;吴春阳;施亚明;王斌;陈荣敏;杨红莹;李学美;张诚霖;	江苏省盐城市第三人民医院;江苏盐城市黄海社区卫生服务中心;	中西医结合心脑血管病杂志	经皮冠状动脉介入治疗;;冠心病;;中西医结合心脏康复;;社区;;分级诊疗;;收缩压;;糖化血红蛋白;;低密度脂蛋白胆固醇	"目的观察冠心病经皮冠状动脉介入治疗(PCI)术后病人实施三级医院参与指导下的社区中西医结合心脏康复的有效性、安全性,初步探讨适合我国国情的心脏康复模式。方法将首次行PCI术治疗的冠心病病人95例随机分为对照组(46例)和康复组(49例)。对照组给予常规二级预防治疗,康复组给予三级医院参与指导下的社区中西医结合心脏康复治疗,两组均干预6个月。收集两组病人基线和干预后6个月的血压、血糖、血脂、6 min步行试验距离、生活质量评定量表(SF-12)评分、主要心脏不良事件的发生例数及因胸闷、胸痛、心慌等不适症状或因焦虑等因素再次住院例数。结果康复组干预6个月后收缩压控制达标率、糖化血红蛋白控制达标率及低密度脂蛋白胆固醇(LDL-C)控制达标率较对照组明显提高,差异均有统计学意义(P0.05)。康复组再入院率较对照组低,差异有统计学意义(P<0.05)。与干预前相比,干预后6个月,康复组生活质量评分增加,且优于对照组,差异有统计学意义(P<0.05)。在整个康复过程中未发生运动意外伤害及运动相关的心血管事件。结论对冠心病PCI术后病人实施三级医院参与指导下的社区中西医结合心脏康复安全、有效,具有可行性,有进一步深入研究的价值。"	2020-05-25	周召锋;	2016年度江苏省卫计委面上项目(No.H201669)	2020	18	10	1555-1557	R541.4		
CJFD2020	分级诊疗背景下我国社区医疗卫生服务问题研究	孙悦;	吉林财经大学;	劳动保障世界	分级诊疗;;社区医疗;;卫生服务;;全科医生	"近年来,随着我国医疗卫生体制改革的逐步深入,为加快推动实行分级诊疗制度,贯彻落实习近平同志在十九大报告中指出的实施健康中国的战略部署,我们需要积极建立起 ""基层首诊、双向转诊、急慢分治、上下联动"" 新型分级诊疗模式,以加强基层社区医疗卫生服务机构的医疗水平。本文主要对我国目前社区医疗卫生服务现状进行阐述,借鉴部分发达国家社区医疗服务的成功经验,对我国社区医疗卫生服务存在的问题进行阐述,并提出改进和完善的对策,促进社区医疗卫生服务的健康发展,为社区居民提供可及性、综合性、持续性的服务。"	2020-05-25	孙悦;		2020		15	32	R197.1		
CJFD2020	影像云远程医疗平台信息化建设与应用	张玉妹;李传富;尹延鑫;武红利;汤岚凤;聂莉莉;徐志鹏;代诗琛;	安徽中医药大学;安徽中医药大学第一附属医院;安徽影联云享医疗科技有限公司;	医学信息学杂志	影像云;;远程诊断;;远程会诊;;电子胶片;;分级诊疗	"从架构、服务内容等方面阐述安徽省影像云远程医疗平台信息化建设,介绍平台应用情况,指出该平台能够实现全省所有影像数据互联互通、报告互认,有助于提升医学影像综合服务能力。"	2020-05-25	张玉妹;	合肥市自主创新政策“借转补”资金项目(医疗卫生项目)“基于深度学习的肺癌智能诊断系统研制与应用示范”(项目编号:YW201710120004)	2020	41	05	58-61	R-05;TP393.09		
CJFD2020	借鉴英美国家成功的分级诊疗经验完善我国分级诊疗制度建设与发展	贾云鹏;岳辉;宋一蕾;宁伟东;陈葳;	牡丹江医学院;	黑龙江科学	分级诊疗;;英美国家成功经验;;整合医疗资源;;完善对策	"分级诊疗制度的实施是建立具有中国特色医疗卫生制度的重要举措,其发展方向和目标是引导群众分级就医,合理配置医疗资源。通过分析国内外分级诊疗制度的发展现状及存在的问题,借鉴英美国家的分级诊疗制度及策略,提出整合医疗资源,完善我国分级诊疗制度的对策和建议。"	2020-05-23	贾云鹏;	2019年大学生创新创业训练项目(201910229036);; 黑龙江省教育厅人文社会科学研究项目专项任务项目(财务审计、资产)(12532392)	2020	11	10	150-151	R197.1		
CJFD2020	分级诊疗模式下社区护士参与慢性病健康管理的效果	马鹏涛;温秀芹;王凌云;赵洁;吴静;路瑜;	北京市西城区德胜社区卫生服务中心;	临床医学研究与实践	分级诊疗;;社区护士;;慢性病;;健康管理	"目的探讨分级诊疗模式下社区护士对慢性病患者开展健康管理的效果。方法选取2018年4月至2019年6月已签约的834例慢性病患者,随机将其分为干预组(423例)和对照组(411例)。对照组按""家医""签约协议提供签约服务,干预组在对照组基础上实施由社区护士为主导的慢性病健康管理。比较两组的干预效果。结果干预组的慢性病相关知识、防治态度、健康行为评分整体情况显著优于对照组(P<0.05)。干预后,干预组服务满意度及健康档案合格率均高于对照组(P<0.05)。结论分级诊疗模式下由社区护士开展健康管理能显著提高慢性病患者的知信行水平、服务满意度和健康档案合格率。"	2020-05-21	马鹏涛;		2020	5	15	175-177	R473.2		10.19347/j.cnki.2096-1413.202015068
CJFD2020	2型糖尿病分级诊疗与质量管理专家共识	阎德文;肖新华;	中国研究型医院学会糖尿病学专业委员会分级诊疗与基层管理糖尿病学组;深圳市第二人民医院深圳大学第一附属医院;中国医学科学院北京协和医院;	中国医学前沿杂志(电子版)	"2型糖尿病;;疾病管理;;分级诊疗;;医院,基层;;全科医生;;指南"	"分级诊疗制度被认为是破解我国""看病难、看病贵""问题的治本之策,是全面深化医药卫生体制改革的关键举措,基层医疗机构是实施分级诊疗制度的重要阵地。2型糖尿病是最常见的慢性病之一,其主要危害是微血管和大血管并发症。心血管疾病已成为导致糖尿病患者死亡/致残的主要原因。我国基层医疗机构仍存在医疗技术力量和优质资源不足、综合管理意识与能力相对较低、上下级医疗机构职责不清、双向转诊机制不完善等问题。为适应糖尿病患病率迅猛增长的医疗需求,全面提升基层全科医生""医防融合、全程同质""管理糖尿病的能力,有效开展糖尿病及其并发症的筛查与诊断、患者健康教育和分层管理工作,基层全科医生糖尿病管理能力培训、考核定级与分级授权等工作亟待规范与加强。为此,中国研究型医院学会糖尿病学专业委员会分级诊疗与基层管理糖尿病学组以患者为中心,结合糖尿病管理的最新权威指南和基层诊疗实践,制定了《2型糖尿病分级诊疗与质量管理专家共识》(以下简称共识)。共识力求突出科学性、实用性和可及性,将科学证据与基层实践相结合,以规范基层诊疗行为,提高基层诊疗能力,使基层全科医生真正做好居民健康的""守门人""。"	2020-05-20	阎德文;	深圳市卫生健康委员会医防融合代谢病项目组项目(深卫健体改[2019]25号)	2020	12	05	38-53	R587.1		
DKFX2020	合肥市医务人员对医联体认知情况的调查	陈星;杨善发;杨松浩;查晓丽;唐雪;	安徽医科大学;	中国农村卫生事业管理	医联体;;医务人员;;认知调查	"目的了解合肥市各级医院医联体的建设情况及医院医务人员对医联体政策的了解与评价,为积极推动医联体的实行提供参考。方法采用随机抽样的方法对合肥市的4家三甲医院和3家社区卫生服务中心的医务人员进行问卷调查。结果医务人员对医联体的了解度为70.27%,认可度为78.38%,双向转诊的满意度为59.46%,认为社区首诊落实到位的仅占38.92%,医生下沉和培训情况良好。结论医务人员对医联体的了解度和认可度仍需提升,双向转诊和社区首诊落实情况不太理想,医联体政策和制度还有待完善,社区医院医疗水平还有待提升。"	2020-05-19	陈星;	安徽省哲学社会科学规划项目(AHSKF2018D28)	2020	40	05	335-338	R197.1		
DKFX2020	分级诊疗制度下中西医防治慢性阻塞性肺疾病管理模式探讨	沈小娟;孙绍荣;	上海理工大学;	中国农村卫生事业管理	慢性阻塞性肺疾病;;分级诊疗;;中西医;;管理模式	"文章分析了国内慢性阻塞性肺疾病的治疗管理现状,针对目前对这一慢性呼吸系统疾病的防治工作实际,提出了在分级诊疗制度下做好慢性阻塞性肺疾病的分级诊疗措施,以及如何加强该疾病的管理与防治工作的建议,最后提出了分级诊疗制度下加强中西医结合防治慢性阻塞性肺疾病的管理模式。"	2020-05-19	沈小娟;	国家自然科学基金项目(71771151);; 全国教育科学“十二五”规划2011年度教育部重点资助项目(DIA110253)	2020	40	05	373-376	R563.9		
CJFD2020	2016年-2018年某县级医院双向转诊情况分析	任妮娜;李海涛;陈国强;黄香梅;黄爱东;张刚庆;	广东省第二人民医院网络医院;阳山县人民医院;广东省第二人民医院医教部;	中国病案	双向转诊;;县级医院;;医共体;;分级诊疗	"目的分析某县级医院双向转诊情况,探索县级医院在县域医共体分级诊疗中的定位与发展。方法选取2016年1月1日-2018年12月31日某院双向转诊患者为研究对象。收集并回顾性分析就诊患者的信息,包括患者的基本信息、疾病诊断、就诊日期、就诊科室等。结果实际有效双向转诊患者共4724人次,其中男2761人次,占58.4%,女1963人次,占41.6%。年龄52.6±23.6岁(0岁～106岁),其中50岁以上2867人次,占60.7%,60岁以上2090人次,占44.2%。上转患者就诊的前5位疾病为外伤1096人次,占23.3%;脑血管病632人次,占13.4%;骨折338人次,占7.2%;临产328人次,占7.0%;慢阻肺210人次,占4.5%。下转患者就诊的疾病为恶性肿瘤8人次,占47.1%;结核7人次,占41.2%;肝炎2人次,占11.8%。转诊机构为卫生院4198人次,占89.0%;中医院401人次,占8.5%;卫生站109人次,占2.3%;慢病站8人次,占0.2%。上转患者就诊季节主要集中在冬季,上转百分比增加。其中外伤、脑血管和骨折最为明显,而慢阻肺春季上转占比最高。结论县级医院双向转诊疾病谱多为急症或慢性病,卫生院是最主要转诊机构。医政部门应加强政策引导与管理,提高基层卫生服务机构的诊疗水平,增加下转比例,充分发挥县级医院在分级诊疗中的作用。"	2020-05-18	任妮娜;		2020	21	05	50-52	R197.32		
CJFD2020	区域医联体推进分级诊疗的路径浅析	张元东;高敏;王志;董然然;	山东省胸科医院;	中国经贸导刊(中)	区域医联体;;分级诊疗;;资源共享	"分级诊疗实质是医疗行业的供给侧结构改革,区域医疗联合体(以下简称区域医联体)是我国新医改的热点,是医改道路上的重要探索,是优化医疗资源布局结构、提高基层医疗服务能力的重要措施。区域医联体的成立与发展是推动分级诊疗格局形成的有效立足点。在分级诊疗要求与趋势下应强化资源共享、加强协同发展、优化功能布局、构建信息平台。"	2020-05-18	张元东;		2020		05	140-141	R197.1		
CJFD2020	医联体文化建设对社区医院医务人员工作满意度的影响研究	秦善春;李洪涛;	天津医科大学总医院医务处;天津医科大学总医院空港医院医务处;	中国现代医生	医联体;;社区医院;;文化建设;;工作满意度;;分级诊疗	"目的探讨医联体文化建设对社区医院医务人员工作满意度的影响,为社区医院改革发展提供参考。方法以医务人员工作满意度测评量表为研究工具,选取区域医联体内3家社区医院86名医务人员为调查对象,在医联体文化建设前后进行医务人员工作满意度调查。结果医联体文化建设后,医务人员工作满意度测评量表总体得分(81.30±4.58),较建设前的(58.75±3.82)有明显提高,差异有统计学意义(P<0.05);满意度测评得分与建设前比较在工作本身、工作压力、工作条件、工作回报及组织管理维度有明显提高,差异有统计学意义(P0.05)。结论医联体文化建设切实提高了社区医院医务人员的工作满意度。"	2020-05-18	秦善春;	天津市滨海新区卫生计生委科技项目（2017BWKY023）	2020	58	14	140-143	R197.61		
CJFD2020	对基本医疗保险支付改革与医疗联合体建设的利益相关性研究	陈泳;李文敏;	湖北大学政法与公共管理学院;	中国医疗管理科学	利益相关者;;医疗保险;;支付方式改革;;医疗联合体	"政策的制定和实施与各方利益相关者利益紧密相关,政策改革必然导致各方利益再分配,从而影响改革进程。文章从利益相关者角度出发,探讨近年我国医药卫生体制改革过程中基本医疗保险支付方式改革与医疗联合体建设的利益相关性,分析出两者有5类共同利益相关,并且通过医疗保险支付方式改革中的按人头打包支付等复合支付方式、结合分级诊疗和家庭医生签约服务制度、健全医疗联合体内协商谈判机制这三项政策支持了医疗联合体建设。但仍有待改善之处,需要继续推进医保政策改革,以打包支付积极推动紧密型医疗联合体的构建,发挥并强化信息技术的支撑作用,从而更有利于推动医疗保险支付方式改革和医疗联合体建设。"	2020-05-15	陈泳;	2019年度教育部人文社会科学研究规划基金项目（19YJA630041）	2020	10	03	37-40	R197.1		
CJFD2020	医疗集团同质化管理的实践探索	谢建平;何剑;	川北医学院附属医院;	中国医疗管理科学	医疗集团;;差异性;;同质化;;协同发展	"通过实现成员医院资源共享,医疗环节质量的同质化,加强成员医院骨干人才的培养等举措,探讨了医疗集团差异性发展与同质化协同实践的主要措施以及取得的成效,并从服务、责任和管理方面进行了讨论。在分析目前存在数据不能互联互通,医疗不能协同发展,医疗资源无法下沉的问题基础上,提出了未来的发展策略。"	2020-05-15	谢建平;	四川省社会科学高水平研究团队：四川省基层卫生事业发展研究团队[川社联发（2017）43号]	2020	10	03	41-44	R197.32		
CJFD2020	分级诊疗背景下成都市不同圈层医疗资源分布与利用分析	刘诗逸;刘毅;	四川大学华西公共卫生学院/四川大学华西第四医院;	中国卫生事业管理	分级诊疗;;医疗资源;;诊疗人次;;资源分布;;圈层	"目的:通过分析成都市三圈层医疗资源分布与利用的历年变化情况,探讨分级诊疗政策的效果以及影响因素,为促进该市分级诊疗政策的有效实施提供政策建议。方法:利用近年四川省卫生统计年鉴等数据,以三个圈层人口医疗机构数以及总诊疗人次、院均诊疗人次、诊疗人次相对比作为分析指标,进行相应统计学分析。结果:成都市医疗资源分布呈""波浪形"",优质医疗资源分布尤为不均衡;各圈层间医疗资源利用程度差异明显,第二圈层利用度相对最低;医疗机构间资源利用度不平衡,基层医疗卫生机构""受冷落""加剧;成都市分级诊疗实施效果有待提升。建议:在优化顶层设计、转诊激励机制、基层医疗服务能力、信息化建设等问题的基础上,结合成都市实际情况,进一步规范各级医疗机构功能定位,将中心圈层和第二圈层的医疗资源统筹合并发展,深化打造第三圈层""县域龙头""和""健康守门人"",进一步推动""小病就近看,大病不出县""的实现。"	2020-05-15	刘诗逸;	国家社科基金项目“以社区为平台的医养结合养老服务模式创新与对策研究”(17BRK009);; 四川省卫生和计划生育委员会重点项目“四川省分级诊疗体系构建重点与运行机制研究”(16ZD022)	2020	37	05	364-367	R197.1		
CJFD2020	南京市职工医保门诊统筹首诊转诊制的实践调查和思考	徐文雅;徐美瑾;段玉玉;	南京鼓楼医院;	劳动保障世界	南京市职工医保;;门诊统筹;;首诊转诊;;分级诊疗	"笔者就南京市职工医保门诊统筹首诊转诊报销政策的执行情况在南京市G医院展开实践调查,调查结果显示:参保患者转诊率不高;对门统首诊转诊报销的规则认知可归纳为""不知情""""不执行""""不满意""三种类型;患者在就诊医院选择上更倾向于到大型医院就诊。笔者就南京职工医保首诊转诊制执行瓶颈的原因进行了深入分析并提出落实首诊转诊促进分级诊疗的对策建议。"	2020-05-15	徐文雅;		2020		14	54+56	F842.684;R197.1		
CJFD2020	“最多跑一次”改革背景下医院服务能力提升策略研究	孟国娟;丁亚娣;王芳;卢晓媛;陈文娟;宋金美;	浙江绍兴第二医院医共体总院神经内科;浙江绍兴第二医院医共体总院护理部;浙江绍兴第二医院医共体总院党政办;浙江绍兴第二医院医共体总院急诊科;浙江绍兴第二医院医共体总院心胸血管外科;	中国乡村医药	“最多跑一次”改革;医护人员;工作量;服务能力提升;双向转诊;策略研究;	"2016年12月,""最多跑一次""改革在浙江省首次被提出,旨在通过""一窗受理、集成服务、一次办结""的服务模式创新,让企业和群众到政府办事实现""最多跑一次""的行政目标~([1])。2018年浙江省医改办关于开展县域医疗服务共同体建设试点工作的指导意见中明确指出,要推进医疗服务""最多跑一次""改革。在"	2020-05-15	孟国娟;		2020	27	10	55-57	R197.3		10.19542/j.cnki.1006-5180.004018
