SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
ZHYX2018	卫生服务整合价值与内容思考	牛亚冬;张研;张亮;	华中科技大学同济医学院医药卫生管理学院湖北省人文社科重点研究基地-农村健康服务研究中心;	中华医院管理杂志	卫生服务管理;;整合;;价值;;医疗联合体	"从价值角度对卫生服务整合进行阐释,并系统梳理了卫生服务整合的内容,认为卫生服务整合是卫生服务者提高健康生产效率的重要途径。医疗联合体的构建离不开支付方式、管理、考核制度以及信息系统建设等方面的调整,而这些调整需以卫生服务整合为方向标。"	2018-07-02	牛亚冬;	华中科技大学自主创新研究基金(2016AA021)~~	2018	34	07	529-531	R197.1		
ZHYX2018	江苏大丰家庭医生签约服务促进分级诊疗探讨	冉一凡;高红霞;杨维平;叶清;陈迎春;张慧;李浩淼;	华中科技大学同济医学院医药卫生管理学院;江苏省盐城市大丰区卫生和计划生育委员会;湖北省人文社科重点研究基地-农村健康服务研究中心;	中华医院管理杂志	"医师,家庭;;签约服务;;分级诊疗;;江苏省"	"以江苏省盐城市大丰区为典型地区,对家庭医生签约服务促进分级诊疗目标实现的作用机制进行分析,构建融合健康管理、便捷就医、意见领袖、信息化助力、能力助动5个促动点为一体的家庭医生签约服务机制。结合2015年至2017年样本乡镇数据,总结家庭医生签约服务的实际效果。建议现阶段签约服务宜抓重点人群和慢性病人群,重点提高孕产妇和儿童签约率;发挥县域医疗共同体对家庭医生签约服务的带动作用,共同促进分级诊疗制度建设;发挥江苏大丰模式的示范作用,因地制宜实现分级诊疗目标。"	2018-07-02	冉一凡;	国家社会科学基金(15BGL189)~~	2018	34	07	532-535	R197.1		
CJFD2018	不同价格补偿政策对县市两级医院分级诊疗影响分析	朱怡;黄毅;程卫平;	德阳市人民医院;	中国医院	不同价格补偿;;县级公立医院;;市级公立医院;;分级诊疗	"新一轮深化医改是导向式分级诊疗模式的开始,取消药品加成是公立医院改革的重要手段。通过描述德阳县市两级医院实施的不同价格补偿政策,比较市级医院和县级医院在患者负担、医院经济效益、运行效率等指标变化,总结分析不同价格补偿政策对县市两级公立医院分级诊疗的影响,论述了不同价格补偿政策对今后单病种收付费、紧密型医联体收费和医疗价格动态调整的影响。"	2018-07-01	朱怡;		2018	22	07	28-30	R197.1		10.19660/j.issn.1671-0592.2018.07.08
CJFD2018	推进分级诊疗制度的思考与建议	李霞;苗豫东;	常州市儿童医院;南京医科大学医政学院;	中国医院	分级诊疗;;整合型医疗服务体系;;连续性	"从分级诊疗概念和实质入手,针对分级诊疗制度实施中存在的一些问题进行梳理和探讨,指出顶层设计不完善、医疗服务体系缺乏连续性和协同性,基层医疗机构服务能力不足、""基层首诊""落实不到位以及医保制度改革不到位、各级机构分工协作外部压力不足是目前存在的3大主要问题。建议应从强化服务体系整合、提升基层医疗卫生服务能力以及深化面向服务整合的医保支付方式改革3方面着手,探索建立一套层级明确、功能定位合理、基层服务能力到位、上下有效联动以及医保运行制度完善的整合型医疗服务体系,以进一步有效推进分级诊疗制度。"	2018-07-01	李霞;	国家自然科学基金青年项目(71603132);; 中国博士后科学基金面上项目(2018M632781)	2018	22	07	31-33	R197.1		10.19660/j.issn.1671-0592.2018.07.09
CJFD2018	大型综合医院门诊患者就医行为的影响因素分析	魏毅;姚迎春;何晓俐;	四川大学华西医院中央运输;四川大学华西医院门诊部;	实用医院临床杂志	就医行为;;相关性;;门诊患者	"目的了解大型综合医院门诊患者的就医行为特点,为门诊管理及现行医改提供决策依据。方法使用自制调查问卷对2015年12月15~27日,连续两周内来我院门诊就医的2500名患者,采用自愿、方便抽样作问卷调查。结果患者就医行为主要受大医院的专家效应(依赖的医生)、医疗技术水平、服务态度和设备的先进条件等影响,也受人口社会学特征、医疗机构可及性及医疗保障因素的影响,与职业、经济收入、文化程度都有相关性(P<0.05)。结论影响患者就医行为的因素也是医院管理者的关注点,尤其应重视服务态度已成为当今患者择医的重要因素;同时大型综合医院分科较细,患者就医最好能有明确的分诊指引,才能更好提高患者的就医体验。"	2018-07-01	魏毅;	国家自然科学基金资助项目(编号:71131006);; 四川省科技厅计划资助项目(编号:2013FZ0088)	2018	15	04	240-243	R197.3		
CJFD2018	“321”模式在县级公立医院改革中的探索与实践	王凤;古翔儒;曾晓琴;梁利芹;	成都市新都区人民医院;	中国医院	县级公立医院改革;;医联体;;法人治理;;分级诊疗	"成都市新都区人民医院通过""三改革、两探索、一推进""的""321""模式推进县级公立医院改革,提升医院服务能力。""三改革""包括改革体制机制,推进管办分开,深化管理体制改革;改革补偿机制,破除""以药补医"";改革运行机制,提升医院管理活力。""两探索""是指探索""学科+运营""管理深度融合,增强医院发展后劲;探索""备案编制+基本编制""新型岗位管理模式,推行华西医院绩效项目改革。""一推进""是指推进分级诊疗落到实处。介绍了""321""模式的实践成效,对该模式现存问题和进一步发展进行了思考。"	2018-07-01	王凤;		2018	22	07	55-57	R197.3		10.19660/j.issn.1671-0592.2018.07.17
CJFD2018	灌阳医改:百姓少生病 医院多受益——我区受国务院督查激励事项系列报道之六	李佳颖;	当代广西	当代广西	公立医院;灌阳县;县级医院;医疗卫生;民营医院;医保资金;市级医院;分级诊疗;医院集团;国务院;系列报道;	"6年前,时任桂林市灌阳县卫生局局长的熊国军在清华大学培训,授课教授提到的一个医改设想,他记了下来,并将设想转化为实践,引发了一场现代医院改革的""蝴蝶效应""。当时的灌阳县医院和全国其他县级医院一样,身陷缺资金、技术、人才的困境,基层服务能力弱,患者不论大病小病,都涌向高端医院。""患者希望以最少的开销治好病,但是医院要发展,还存在开大检查、以"	2018-07-01	李佳颖;		2018		13	34-35	R197.1		
CJFD2018	新医改下三级医院护理人员发展的挑战与对策	王慧;孟美芬;范卢明;孙林利;张丽平;	昆明医科大学第二附属医院;昆明医科大学;	当代护士(中旬刊)	医疗改革;;分级诊疗;;三级医院;;护理	"总结了新医改背景下三级医院护理人员所面临的挑战及其对策,主要包括护理需求的转变、护患矛盾的加剧、工作压力的加大等。认为加强培养、开展延伸线护理、提升教学和科研能力有助于帮助护理人员应对以上挑战。"	2018-07-01	王慧;	"云南省卫生科技计划项目,基金号:2016NS265"	2018	25	07	160-162	R47		
CJFD2018	浦东医协网助力分级诊疗	郭潇雅;	中国医院院长	中国医院院长	分级诊疗;社区卫生服务中心;全科医师;专科医师;	"形式上医院与社区协同发展,专业上全科与专科无缝对接,浦东医协网打造了新型医疗联合体。区域医疗中心如何成为真正的区域""领头羊""?在国家大力推行分级诊疗的当下,作为中枢环节的综合医院又怎样起到""上联下达""的作用?上海市浦东医院作为承担浦东南部近150万人口医疗服务功能的区域医疗中心,在浦东新区医改政策支持下,牵头周边惠南、老港、祝桥等11家社区卫生服务中心,以""自愿+协议""的形式,于2012年11月开始创建""业务紧密"	2018-07-01	郭潇雅;		2018		13	80-81	R197.1		
CJFD2018	国内外促进分级诊疗的实践经验及启示	巫蓉;朱亚;屠小明;周韶谷;陈家应;	南京医科大学健康江苏建设与发展研究院;南京医科大学生物医学工程与信息学院;南京市浦口区中心医院院长办公室;南京医科大学医政学院;	南京医科大学学报(社会科学版)	分级诊疗;;医联体;;家庭医生;;全科医师培养制度	"目的:了解国际上分级诊疗的实践经验,为我国各地的分级诊疗制度建设提供借鉴。方法:通过文献研究,梳理国内外为实现分级诊疗所采取的政策、措施。结果:国内为实现分级诊疗所采取的措施主要有以慢性病或部分病种作为突破口,构建医联体促进优质医疗资源下沉,建立家庭医生健康守门人制度;国内推进分级诊疗存在基层医疗服务能力和意愿薄弱、居民社区首诊的依从性差、大医院缺乏转诊动力的阻力等问题;国外分级诊疗的经验主要有合理的区域卫生规划、对医患双方转诊行为的强制性约束、强大的基层卫生服务能力、全科医师掌握医保资金和专科资源、门诊和住院""双轨制""。结论:结合国内实施现状和国外的实施经验,我国实现分级诊疗可以采取建立有效的全科医师培养制度、增强医保的杠杆作用、合理控制大医院的诊疗量和住院床日数等措施。"	2018-06-30	巫蓉;	健康江苏建设与发展研究院政策研究项目“家庭医生签约服务追踪评价与对策研究”(2017JKJS007Y);; 南京市哲学社会科学规划项目“南京市浦口区家庭医生签约和分级诊疗体系构建策略研究”(17C06);; 江苏省哲学社会科学优秀创新团队	2018	18	03	172-175	R197.1		
CJFD2018	县级医院开展腹腔镜精索静脉曲张高位结扎日间手术效果分析	刘功海;吴世东;何小鹏;米华;	广西合浦县中医医院泌尿外科;广西医科大学第一附属医院泌尿外科;	右江民族医学院学报	精索静脉曲张;;腹腔镜;;日间手术;;分级诊疗	"目的探讨县级医院开展腹腔镜精索静脉曲张高位结扎日间手术的可行性及安全性。方法回顾性分析我院2015年1月—2017年1月共71例腹腔镜精索静脉曲张高位结扎手术病例资料。将患者分为日间手术组35例和住院手术组36例。比较两组手术时间、住院时间、住院费用、术后随访12~24个月结果(切口感染、鞘膜积液、术后复发)。结果日间手术组住院时间、住院费用均显著少于住院手术组,差异具有统计学意义(P0.05)。结论腹腔镜精索静脉曲张高位结扎日间手术具有住院时间较短、住院费用较少等优势,县级医院常规开展该术式是可行及安全的。"	2018-06-30	刘功海;		2018	40	03	237-239	R699.8		
CJFD2018	市县短讯		广西经济	广西经济	同比增长;安置小区;分级诊疗;精准扶贫;易地扶贫搬迁;易地搬迁;	"钟山:自精准扶贫易地搬迁政策实施以来,钟山县严格落实""八包""责任制,加快工程建设进度,确保按时按质按量完成年度易地扶贫搬迁工作任务。该县为贫困户开设专门培训班,进行就业技能培训,并举办扶贫就业专场招聘会,保证贫困户搬得出、稳得住、能致富。截至目前,该县累计开工建设6个集中安置小区,计划建设2306套安置房,实际交付房屋钥匙326套,完成搬迁1558人。(钟海燕)"	2018-06-30			2018		06	73	D632.4;F323.8		
CJFNTEMP	淮北市人民政府办公室关于推进医疗联合体建设和发展的实施意见		淮北市人民政府公报	淮北市人民政府公报	医联体;牵头单位;分级诊疗;医保支付;医疗联合体;基层医疗卫生机构;医疗服务体系;三级医院;专科技术;人民政府;	"淮政办[2018]1号濉溪县、各区人民政府,市政府各部门、各直属机构:开展医疗联合体(以下简称医联体)建设,是深化医改的重要步骤和制度创新,是整合区域内医疗资源,促进医疗卫生工作重心下移和资源下沉,提升基层医疗服务能力,完善医疗服务体系的重要举措。为贯彻落实《安徽省人民政府办公厅关于推进医疗联合体建设和发展的实施意见》(皖政办[2017]95号)等精神,调整优化医疗资源结构布局,加快推进我市医疗联合体建设和发展,更好实施分级诊疗和满足群众健康需求,经市政府同意,现提出以下实施意见。"	2018-06-30			2018		02	19-22	R197.1		
CMFD2022	AS制药公司慢性病产品在基层医疗市场的营销策略	沈昱	上海交通大学	上海交通大学	基层医疗市场;;分级诊疗;;营销策略;;数字化营销	"为解决广大居民“看病难看病贵”的顽症,中国医疗制度改革正在如火如荼中进行,特别是2017年以来新政策密集颁布,其中分级诊疗制度的颁布使县级医院和社区卫生服务中心将在未来几年中成为患者特别是慢性病患者就诊配药的主要场所,因此其组成的基层医疗市场成为将来几年中巨大的增长潜力。AS公司作为已经进入中国医药市场25年的外资药企,由于很多专利药已经过了专利保护期,随着仿制药低价抢占市场份额趋势日益明显,同时国家对医药企业合规严加管控,使得AS公司在核心市场(城市大医院)的医药推广受到诸多限制,进一步造成占有率和销售额增长趋于平稳。AS公司如何抓住新政策要求,将过去重心放在核心市场逐步转向更广阔的基层医疗市场,提高公司知名度和市场占有率。本文以AS公司慢性病产品为例,通过分析国家政策变化,结合外部市场和内部竞争分析,并利用PEST,STP,SWOT,4P等营销理论,重新定义慢性病产品在基层医疗市场定位,划分目标市场,结合现有营销资源和合作伙伴,给出了针对性的产品策略,渠道和促销策略,以及结数字化营销策略。通过综合分析,要想在医药基层医疗市场取得更持久的增长,必须根据政策方向,充分分析外部内部环境的变化和医生患者用户需求。在策略实施选择时必须结合公司营销资源,优先选择核心产品,重塑细分市场,并充分借助商业合作伙伴的支持来实现公司营销策略的执行。希望本文营销策略和结论对AS公司甚至其他类似医药公司进入医药基层医疗市场具有现实借鉴意义和参考价值。"	2018-06-30	沈昱		2018		12	61	F274;F416.72		10.27307/d.cnki.gsjtu.2018.004881
CMFD2019	深圳市家庭病床政策的实施效果研究	李翊菲	深圳大学	深圳大学	“家庭病床;;分级诊疗;;政策评估”	"在我国城镇化发展过程中,人口老龄化的问题,已逐步成为当下被关注的焦点之一。居民基本健康需求发生了改变,即由原来的被动接受疾病诊疗,到现在的养生与保健的理念转变,无形中给逐步在建立、完善基本医疗卫生服务体系工作带来了挑战,主要体现在现有医疗服务体系布局不完善、优质医疗资源不足和配置不合理,不能有效满足激增的预防、治疗和康复、护理等服务需求。目前,我国80%的医疗卫生资源集中在城市,其中80%又集中在大中型医院,呈“倒三角”的资源结构;医疗资源分布不均,服务水平参次不齐,也是缺少相对完善的保障机制、制度约束而导致的。在新医改的背景下,随着国务院相应政策的出台,医改试点城市先后探索适合本地区经济发展模式的分级诊疗政策,截止2016年我国26个省份已经出台分级诊疗方案。制度的出台需要满足相关利益方的需求。本文以深圳市为例,对C区的家庭病床政策的实施效果开展研究,运用政策评估分析工具,为期一个月的深入调研,先后走访了政府、医院、医护人员。调研内容主要结合政策出台背景与国家、深圳市政策的需求进行分析,从政策制定背景,政策执行情况等几个方面着手,调研对象将医护人员、患者及其家属作为本案例的数据采样样本,从政府资源投入配置、医疗团队专业性、医护人员诊疗服务、患者满意度等几个维度进行数据采集与分析,作为研究政策实施的效果核心依据。对医护人员、患者及患者家属调研方法采用抽样的问卷调查,医护人员以在线平台问卷调查,对不满意或建议部分进行抽样电话访谈,而患者因其特殊性而采用电话访谈形式的问卷调查,对于不满意或建议部分直接进行询问的调研方式。通过评估发现:一,政策的制定公开,公平,符合国家及地区社会、经济的发展和居民的服务需求,同时也保障了弱势群体的合法权益;二,政策执行过程中,相关职能局及工作人员多方合作,人财物等资源配合到位,多方配合积极,贯彻落实政策中给予的责任与义务;三,政策的实施效果,从访谈和调查数据显示,均表示他们对于该项政策的赞许与认同,并提出了他们的意见。通过对政策本身的实施效果评估来检验,深圳市对于国家进行医疗改革背景下,分级诊疗政策精神和行动力的贯彻执行情况,并对政策的完善提出更高的期望与政策完善建议,引导基层人民群众,改变就医习惯,解决基层就医难等问题,也是助推我国构建医养结合模式发展的能动力。"	2018-06-30	李翊菲		2018		07	60	R197.1		
CMFD2019	老龄化背景下鹿城区社区卫生服务机构的发展对策探讨	秦密	四川师范大学	四川师范大学	老龄化;;社区卫生服务中心;;社区居家养老;;医养结合	"在“未富先老”的背景下,老龄化和高龄化的深度发展挑战着我国现有的养老保障和医疗卫生体系。机构养老存在资金、资源等不足的问题,家庭结构变化弱化了家庭养老的功能,我国目前主要推广的养老方式是社区居家养老。创新社区居家养老方式,为老年人提供更加全面、舒适的养老服务是当前政府和学界在探索的重要内容。预防保健、康复护理等医疗卫生服务是老年群体需求比较强烈的健康养老内容,社区卫生服务机构作为医学和社会工作相结合的产物,它是以居民健康为根本,以特殊人群为重点对象,为老年患者提供便利的就诊条件,在承担社区居家养老的医疗服务方面有着专业性、可及性和便利性等优势,能有效解决老年群体的医疗卫生服务需求。新医改至今,我国的社区卫生服务网络已初步建成,但在提供医疗卫生服务的质量、形式、内容及建设等方面并不完善,尚不足以应对我国当前已深度老龄化所产生的的各种医疗需求。本文正是基于此背景,探讨如何更好的发展社区卫生服务机构,为居家养老的老年群体提供完善的社区卫生服务,实现社区层面的医养结合。本文以鹿城区老年群体为调查研究对象,立足鹿城区社区居家养老的现状,利用调查问卷法和个案访谈法,辅以已有的研究成果和文献资料,根据福利多元理论与卫生服务公平性理论,对鹿城区老年人的实际养老需求、对现有社区卫生服务机构的认知和利用情况展开深入调查,分析鹿城区社区卫生服务机构在为老年群体提供社区卫生服务的过程中存在的问题及其原因,并提出相应的对策。一方面能为学界丰富医养结合的研究成果,另一方面也能为促进我国医养结合的实践发展提供有益的借鉴,具有重要的理论和现实意义。"	2018-06-30	秦密		2018		03	44	R197.1		
CJFD2018	基于SWOT分析法探讨分级诊疗模式下三级综合医院门诊发展战略	解静;仇永贵;	南通大学附属医院门诊部;	江苏卫生事业管理	三级医院;;分级诊疗;;SWOT分析;;门诊服务	"目的:明确在分级诊疗背景下三级综合医院门诊的发展战略。方法:运用SWOT分析方法研究三级综合医院门诊在分级诊疗模式下面临的发展优势、劣势、机遇及威胁。结果:通过系统分析,有针对性地提出相应的策略,强化三级综合医院门诊的服务能力,以适应新形势的要求。结论:在分级诊疗模式下,三级综合医院应继续发挥在人才、技术等方面的优势,优化门诊服务流程,抓住机遇,切实地缓解""看病难,看病贵""问题。"	2018-06-28	解静;	江苏省医院协会医院管理创新研究课题(JSYGY-2-2017-73)	2018	29	06	660-663	R197.3		
CJFD2018	医联体模式下某县上转患者在某三级综合医院就医情况分析	何涛;季国忠;	南京医科大学公共卫生学院;南京医科大学第二附属医院院办;南京医科大学第二附属医院消化医学中心;	江苏卫生事业管理	医联体;;分级诊疗;;病种;;费用	"目的:文章基于某省级三甲医院医联体模式下住院患者的病种和费用分析,提出改善医联体建设的建议。方法:采用横断面分析方法,对某医院2015年、2016年住院治疗的L县医联体上转患者的住院费用和病种进行分析。结果:L县医联体上转患者病种混乱,常见病慢性病比重较大,转诊科室有一定的针对性,医联体上转患者的保内费用比例偏低。结论:医疗机构应该加强对下派医生的培训,规范转诊秩序,针对自身优势学科使转诊更具有目的性,加强对患者住院费用监管,增加保内费用。"	2018-06-28	何涛;	江苏现代医院管理研究中心基金项目(WT-2015-073)	2018	29	06	673-674+680	R197.3		
CJFD2018	科技期刊助推国家区域医疗中心建设与发展的探讨	张敏;宋勇刚;	湖北省医学评价与继续教育办公室;湖北省科技信息研究院;	中国社会医学杂志	国家区域医疗中心;;同质化;;分级诊疗;;科技期刊	"探讨科技期刊对国家区域医疗中心建设与发展的作用,以提升科技期刊的服务能力。方法介绍国家区域医疗中心建设的现状、功能定位及职责,并阐述科技期刊在区域医疗中心建设实践中的参与途径及作用,分析其在促进医学科技成果转化方面存在的问题及建议。结果科技期刊通过推广医学新成果、新技术,招募、培训创新人才等方式,提高从业人员的职业素质,同时可促进区域医疗中心发挥其功能与职责,实现其目标任务。结论科技期刊与国家区域医疗中心的建设与发展相互依存、共同发展,科技期刊可提高临床专科水平,对区域医疗中心的建设与发展产生较大的助推力,并在这个过程中自身也获得可持续发展。"	2018-06-26	张敏;	湖北省科技信息研究院学术基金项目(2016HBSTI-SC01)	2018	35	03	320-322	R197.1		
