SrcDatabase-来源库	Title-题名	Author-作者	Organ-单位	Source-文献来源	Keyword-关键词	Summary-摘要	PubTime-发表时间	FirstDuty-第一责任人	Fund-基金	Year-年	Volume-卷	Period-期	PageCount-页码	CLC-中图分类号	URL-网址	DOI-DOI
CJFD2016	互联网妇科学院推进分级诊疗 构建妇科医师培养体系	刘华;	中国数字医学	中国数字医学	妇科医师;分级诊疗;	"本刊讯7月27日,由中国工程院院士、北京协和医院郎景和院士发起成立的互联网妇科学院启动会在北京隆重召开。互联网妇科学院由郎景和院士担任院长、北京协和医院孙大为教授担任执行院长,来自28家国内知名三甲医院的32位妇科专家组成核心导师团,近百名妇科专家组成导师团队为基层妇科医生授课。郎景和院士、孙大为教授、刘荣教授、李宇先生共同按下互联网妇科学院启动按"	2016-08-15	刘华;		2016	11	08	53	R-4;G726		
CJFD2016	中国人民解放军总医院2015年远程会诊病例统计分析	刘婉姮;王琳瑞;张蕾;沈庭艳;张梅奎;	中国人民解放军总医院远程会诊中心;	中国数字医学	远程会诊;;分级诊疗;;会诊病例;;统计分析	"对中国人民解放军总医院(下称301医院)2015年全年8000多例远程会诊病例进行了统计分析。利用信息技术对数据进行采集、归类与整理,采用构成比对数据进行统计描述。结果发现,会诊总量中视频会诊例数最多,达5740例,占总量的63.9%;会诊科室构成中神经内科会诊例数最多,达981例;申请医院中会诊次数居前三位的医院分别为山东省寿光市人民医院、新疆克拉玛依中心医院、青海省人民医院;属地治疗人均结余费用2.1万元。结果说明,远程会诊服务范围广,辐射面大,减轻了患者经济负担,应用前景广阔。"	2016-08-15	刘婉姮;		2016	11	08	104-106	R82		
CJFD2016	助力基层扎实推进分级诊疗	本刊编辑部;	中国农村卫生	中国农村卫生	分级诊疗;慢病管理;乡镇卫生院;扎实推进;	"实施分级诊疗是今年许多地区的年度工作重点,不少地方开始启动,势头井然有序。然建立有序可行的分级诊疗和转诊制度不是一件轻而易举的事,不可简单化或轻视其难度,不然很可能事与愿违,让百姓利益受损。实施分级诊疗当""分工明确"",却不可""泾渭分明"",上下联手,共同担负起规范医疗秩序的重任,需着重做好这样几点。"	2016-08-15	本刊编辑部;		2016		15	1	R197.1		
CJFD2016	创新一体化管理 实现分级诊疗目标	戴秋林;	福建省长汀县新桥中心卫生院;	中国农村卫生	村卫生所;门诊量;分级诊疗;卫生院门诊;乡村医生;乡村一体化;一体化管理;	"乡村卫生服务一体化是推动基层医疗卫生事业健康持续发展,满足广大居民医疗卫生需求的新措施。长汀县新桥中心卫生院对乡村卫生服务一体化进行了积极探索,创建了""一独、五统、七有、九到位""的乡村卫生服务一体化工作新机制,实现了""卫生所门诊量上升,卫生院门诊量上升,卫生院住院量上升""的良好态势。一、主要做法新桥镇位于长汀县城东北部,距县城13公里,人口3.6万,常住人口2.4万,辖20个行政村。新桥"	2016-08-15	戴秋林;		2016		15	20-22	R197.1		
CJFD2016	努力发挥好“名誉院长”作用	王明松;	江苏省句容市大卓社区卫生服务中心;	中国农村卫生	社区卫生服务中心;分级诊疗;市级医院;	"一、推行""名誉院长""模式,推动分级诊疗工作我辖区位于江苏省句容市郊北边,辖区人口约2万人。因我社区卫生服务中心距城区很近约5公里,辖区内病人大多到市区人民医院就诊。2014年社区卫生服务中心门诊病人日均50人左右,全年住院病人仅3人、大部分病人流失到市级医院。根据大医院人满为患、基层卫生机构门可罗雀的现象,2015年市卫生局推行""名誉院长""工作模"	2016-08-15	王明松;		2016		15	23	R197.32		
CJFD2016	推进分级诊疗的几点思考	卢文华;	四川省三台县第二人民医院;	中国农村卫生	分级诊疗;多点执业;就医模式;几点思考;	"新医改实施以来,在很大程度上使""看病难、看病贵""得到了缓解,但""看病乱""现象仍然是各地普遍面临的问题。医改的主要目标是努力保障群众看得起病,看得好病,为实现这一目标,建立基层首诊、双向转诊、急慢分治、上下联动的分级诊疗模式势在必行。虽然各地均积极响应并推广分级诊疗,但收效并不理想,究其原因,分析如下,以期共同探讨,促使医改目标早日实现。"	2016-08-15	卢文华;		2016		15	24-25	R197.1		
CJFD2016	头条		家庭服务	家庭服务	家庭医生服务模式;医疗服务能力;家庭医生签约服务;医疗服务需求;基层医疗卫生机构;床位数;分级诊疗;	"国家卫计委:推进医疗卫生和养老服务相结合日前,国家卫生计生委发布《医疗机构设置规划指导原则(2016-2020年)》,指导各地加强""十三五""期间医疗机构设置管理。医疗机构的设置以医疗服务需求、医疗服务能力、千人口床位数(千人口中医床位数)、千人口医师数(千人口中医师数)和千人口护士数等主要指标进行宏观调控,具体指标"	2016-08-15			2016		08	4	R197.1		
CJFD2016	分级诊疗与慢性病优化管理实证研究	陈雪;	新疆巴音郭楞蒙古自治州人民医院;	中国卫生产业	分级诊疗;;慢性病优化;;实证研究	"目的探讨分级诊疗对社区的慢性病优化管理的效果。方法以2014年1月—2015年1月在某社区医院进行常规诊疗的糖尿病患者1598例,作为对照组;以2015年1月—2016年1月在该社区医院进行糖尿病治疗的所有患者2145例作为试验组,此阶段实行分级诊疗。对所有病患的资料进行回顾性分析。比较两组病患治疗效果、各社区医院合作情况、患者对诊治的总体满意度等。结果对照组病患的治疗效果显著、有效、一般、无效,分别为:21.71%、33.47%、16.90%、27.91%,总体有效率为72.09%;试验组病患的治疗效果显著、有效、一般、无效,分别为:45.69%、30.82%、12.07%、11.42%,总体有效率为88.58%。在实行分级诊疗前,社区医院合作率不高,实行分级诊疗后,社区医院紧密合作。对照组患者对治疗很满意、满意、一般、不满意分别为21.90%、29.22%、20.90%、27.97%,总体满意度为72.03%;试验组的患者对治疗很满意、满意、一般、不满意分别为47.09%、30.58%、15.38%、6.93%,病患对治疗的总体满意度为93.05%。组间差异有统计学意义(P<0.05)。结论对慢性疾病使用分级诊疗可以推动社区的合作,从而提高了区域内医疗资源的利用率,加强医疗资源的合理分配,同时提高患者的治疗效果和病患的治疗的满意度,并且可以增加患者在社区医院治疗的人数。"	2016-08-15	陈雪;		2016	13	23	152-154	R197.6		10.16659/j.cnki.1672-5654.2016.23.152
CJFD2016	英特尔:当移动医疗遇上分级诊疗	刘文生;	中国医院院长	中国医院院长	移动医疗;分级诊疗;	"从院内到院外,英特尔创新技术帮助用户在更加丰富的场景中开展移动医疗,这本身就是对分级诊疗的践行。2016年5月,上海市儿童医院联合静安区、普陀区、嘉定区、长宁区四区卫生计生委,携手四区所辖16家区属医疗机构组建""上海市儿童医院儿科医疗联合体""(以下简称""儿联体"")。这是上海市首个多区协作、统筹运行的儿科医疗联合体。""儿联体""的"	2016-08-15	刘文生;		2016		16	56-59	R-05		
CJFD2016	沈阳地区青年人对当今医患关系看法分析	李光硕;	中国医科大学临床三系;	中国市场	青年人;;医患关系;;分级诊疗	"目的:调查当今青年人(主要是高中生及大学生)对医患关系的态度,对医方的看法,对热门医疗事件和医疗问题的看法和自身是否愿意从医的态度,并试图分析概括医患关系中导致惠方不满的主要因素。方法:采用问卷调查的形式,调查沈阳市区内年龄段在18~25岁的青年人,不限性别,不限职业,不限受教育程度。共收录有效分卷226分。过程:首先收集现阶段较为热门的医疗事件及热点问题,加以总结,整理成20道选择题作为问卷内容。然后打印出纸质调查问卷供被调查者填写,接着收回数据并录入电脑形成分析报告,最后结合报告,综合背景资料进行分析。结论:当今青年人普遍对医患关系抱有不乐观态度,对医方存在不信任和不理解,同时对时下热门的医疗问题抱有自己的看法,对自身学医从医的想法不积极。"	2016-08-12	李光硕;		2016		32	255-256	R197.3		10.13939/j.cnki.zgsc.2016.32.255
CJFD2016	新形势下医生集团发展现状及存在的问题探讨	严善梅;黄海;	南方医科大学人文与管理学院;广州军区广州总医院;	医学与社会	医生集团;;发展模式;;多点执业	"2015年1月国家对医生多点执业政策做了修改,放宽了医生多点执业的限制条件。本文以新政策为着眼点,分析医生多点执业的现状,针对近几年来医生多点执业的新现象——医生集团进行研究,以体制外的张强医生集团、体制内的大家医联为代表,简述了我国现阶段医生集团的发展模式及其特点,指出医生集团发展存在短期内医生个人品牌难以塑造、公立医院人事制度的障碍、基本医疗保险尚未覆盖、进入门槛较高、发展模式易复制等问题,提出实现多点执业与分级诊疗衔接、加强诊疗监管、加强市场化管理、完善医保支付体系、拓展新媒体营销渠道等建议。"	2016-08-10	严善梅;		2016	29	08	18-21	R197.6		10.13723/j.yxysh.2016.08.006
CJFD2016	基于移动医疗技术分级诊疗平台的建设与应用	吴克明;陈艳;王影;黄逸敏;刘春燕;郑平;王卓耀;刘德安;	上海市徐汇区斜土街道社区卫生服务中心;上海市爱壹得信息科技有限公司;	中国医药指南	分级诊疗;;家庭医师;;移动智能云平台;;健康档案	"家庭医师移动信息平台主要基于社区健康档案为核心的区域卫生服务信息平台。以i Pad作为家庭医师的手持终端,为家庭医师的签约居民建立并管理健康档案,提供健康服务。在i Pad上建立家庭医师服务终端,通过此终端和网络实时传输通讯,畅通社区医师与居民的联络通道,让全科医疗实现无纸化,移动化。便捷家庭医师进行诊疗和健康管理。以移动终端为载体,在社区卫生服务中心中全科医师需求的基础上,对接医院信息管理系统,签约居民信息共享,并在此基础上,社区医师通过移动终端对病史、医嘱、公共卫生进行管理的操作模式,吸引更多的签约人群,减轻家庭医师进行家庭病床管理的负担,建立数据模型的分析,提高家庭医师的工作效率和质量。"	2016-08-10	吴克明;	上海市卫生计生委先进适宜技术推广项目(项目编号:2013SY051)	2016	14	22	293-294	TP393.09;R197.1		10.15912/j.cnki.gocm.2016.22.244
CJFD2016	中医医联体新模式探索	马继福;曹建春;	北京中医药大学东方医院;	中医药管理杂志	医疗卫生体制改革;;分级诊疗;;医联体;;一体化模式	"作为我国医疗卫生体制改革重要措施的分级诊疗政策,目的是推动患者有序就诊,解决患者""看病难""的问题。政府推动的医联体建设就是希望能够把患者吸引到基层医院来,但从目前实践来看,松散的医联体模式并不能有效地把患者分流到基层医院。北京中医药大学东方医院牵头建立的一体化中医医联体模式,创造了三级医院和基层医院比翼齐飞的良好态势,为实现分级诊疗的目的提供了新的途径。"	2016-08-10 13:44	马继福;		2016	24	15	12-14	R197.4	https://kns.cnki.net/kcms/detail/11.3070.r.20160810.1344.006.html	10.16690/j.cnki.1007-9203.2016.15.003
CJFD2016	分级诊疗制度给公立医院带来的新挑战	孙波;	贵阳中医学院第一附属医院;	中医药管理杂志	中医医院;;分级诊疗;;挑战;;对策	"在公立医院综合改革的进程中,建立分级诊疗制度是合理配置医疗资源、促进基本医疗卫生服务均等化的重要举措,是深化医药卫生体制改革、建立中国特色基本医疗卫生制度的重要内容,对于促进医药卫生事业长远健康发展、提高人民健康水平、保障和改善民生具有重要意义。文章对公立中医医院实行分级诊疗制度后可能带来的新挑战及应对策略进行了阐述。"	2016-08-10 13:44	孙波;		2016	24	15	31-33	R197.1	https://kns.cnki.net/kcms/detail/11.3070.r.20160810.1344.022.html	10.16690/j.cnki.1007-9203.2016.15.011
CJFD2016	地市级中医院积极应对分级诊疗的思考	向明波;胡明;	湖南省岳阳市中医院;	中医药管理杂志	地市级中医院;;分级诊疗;;医改政策;;医院管理	"新医改深入推进过程中,由于各地情况不同,分级诊疗推进出现了一定的差异。作者结合自身经验以及对我国医疗卫生的发展情况和相关政策的了解,对地市级中医院积极应对分级诊疗机制进行探讨。"	2016-08-10 13:44	向明波;		2016	24	15	47-49	R197.4	https://kns.cnki.net/kcms/detail/11.3070.r.20160810.1344.034.html	10.16690/j.cnki.1007-9203.2016.15.017
CJFD2016	基于区域性中医医疗联合体实现分级诊疗的实践路径和体会	李睿舒;李茂坤;张维;康军;	湖北省荆州市中医医院;	中医药管理杂志	中医医院;;医疗联合体;;分级诊疗	"新型分级诊疗政策的全面推行,将对现行就医模式发生本质性的变革,使得城市大型公立医院面临前所未有的压力和挑战。如何实施以区域性医疗联合体建设为导向的应对策略,成为城市三甲医院最终得以生存和发展的关键。文章结合荆州市中医医院在区域性中医医疗联合体建设上的实践和探索,对如何促进医联体成员协同发展,将分级诊疗制度落实进行了探讨。"	2016-08-10 13:45	李睿舒;		2016	24	15	163-165	R197.4	https://kns.cnki.net/kcms/detail/11.3070.r.20160810.1345.126.html	10.16690/j.cnki.1007-9203.2016.15.063
CJFD2016	业界动态		首席财务官	首席财务官	医疗联合体;精细化;中国人民大学商学院;王兴山;执行总裁;智能决策;成长型企业;大数据;经济新常态;	"2016年7月7日,中国人民大学商学院主办的""2016(第四届)中国财务管理全球论坛""隆重举行,浪潮集团执行总裁王兴山发表第三场主题演讲表示,经济新常态下,中国企业已到了精细化、数字化管理阶段,伴随着跨企业的互联应用、基于大数据的智能决策和平台化体验需求,企业信息化建设进入了新一轮转型期。在场嘉宾对此回应说,越来越多"	2016-08-10			2016		15	8	F49		
CJFD2016	协调医联体内不同等级医院间的双向转诊策略	刘晓玉;邓群钊;	郑州航空工业管理学院物流学院;南昌大学管理学院;	工业工程与管理	双向转诊;;激励机制;;协调;;医联体	"针对城市医院与基层医疗服务机构组成的医联体内部的分工协作和双向转诊问题,建立了双向转诊模型,刻画了一个由城市医院和社区医院组成的医联体中存在的双向转诊现象,探讨了两所医院处于不同合作模式下(院管院办和协议合作)的最优双向转诊策略和最优契约形式。结果表明:两种复杂合同——带有成本分担的按照服务数量付费(FFS-CS)和带有成本分担的按照服务质量付费(P4P-CS)合同均能够有效协调医联体,而四种简单合同的协调性相对有限。最后,通过数值算例,进一步验证了以上合同的协调性和可实现协调的合同的适用性,为医联体内的双向转诊政策设计与流程优化提供了依据。"	2016-08-10	刘晓玉;	"国家自然科学基金资助项目(71461019,71561014)"	2016	21	04	137-146	R197.3		10.19495/j.cnki.1007-5429.2016.04.020
CJFD2016	基于社区患者满意度调查的分级诊疗政策分析	田爱红;	北京市石景山区社区卫生服务管理中心;	现代预防医学	分级诊疗;;社区卫生;;患者满意度	"目的本文通过就患者对社区卫生服务满意度等相关问题进行研究,分析北京石景山区分级诊疗的实施情况,并基于结果提出相关建议措施。方法采用统计学描述方法,通过分析社区居民对""签约服务、社区用药、慢性病管理与服务""的满意度来分析分级诊疗的实施效果。结果只有17.80%的被访者表示""签约了家庭医生服务"",签约中91.70%的患者表示会续约。对转诊预约服务的认知度达到了67.30%。在""对药品齐全状况的满意度""方面,24.8%的被访者认为""不太满意或很不满意""。""对药品价格的满意度""方面,1.10%的被访者认为""不太满意"",没有""很不满意""。""对健康档案的""认知度和使用度分别为71.40%和52.50%,""对高血压和糖尿病患者慢性病管理""使用度只有36.09%。结论社区卫生服务中心/站点位置设置相对合理,便于患者就医。患者对""签约服务""的认知度和满意度较高,但有效签约率可能不足,有必要加强签约宣传力度,提高医疗保险对签约服务的约束及激励,加大差异化报销力度,提高实际的家庭医生签约率。社区用药方面对""药品价格""满意度高于对""药品齐全状况""的满意度,北京分级诊疗的实施有待于进一步扩大基层的用药报销范围。慢性病管理与服务认知度较高,但利用度偏低。在社区应加大慢性病管理与服务力度,通过持续跟进慢性病随访全程监管慢性病进展,及时帮助患者利用社区慢性病管理服务提高慢性病管理水平。"	2016-08-10	田爱红;		2016	43	15	2756-2759	R197.61		
CJFD2016	北京市某高校1811例转诊病例的慢性病情况分析	谢兴伟;孔令伟;刘红军;卢云涛;余小鸣;	北京交通大学社区卫生服务中心;北京大学公共卫生学院;	中华全科医学	高校教职工;;双向转诊;;慢性非传染性疾病;;Logistic回归;;健康管理	"目的通过校级课题项目完成教职工群体的主要慢性病现状分析,为科学开展慢性病健康管理提供参考依据。方法整群抽取1 811例教职工的6 440份转至上级医院的病案资料,采用Epidata 3.1统计软件建立数据库,采用SPSS 13.0统计软件进行分析。结果患病率前10位的慢性病依次为高血压、冠心病、高脂血症、糖尿病、脑血管病、骨质疏松症、骨关节病、精神心理疾患、慢性肾功能不全、慢性胃肠炎。经校医院转诊的59.59%为慢性病患者,慢性病患病率达到59.58%,患病率随年龄增长而增长(χ~2_(趋势)=346.728,P<0.001)。结论高校医院是教职工慢性病防治的主要阵地,提高慢性病常用药物的可及性、制定并实施慢性病分层健康管理策略,可以更好地发挥高校医院""健康守门人""的作用。"	2016-08-08	谢兴伟;	北京交通大学基本科研项目(O14JB00130)	2016	14	08	1332-1334+1421	R195		10.16766/j.cnki.issn.1674-4152.2016.08.029
CJFD2016	加强城中村艾滋病、梅毒、丙肝感染性疾病综合防治宣教的方法分析	游良华;王俊东;荆小莉;	广州市白云区嘉禾街社区卫生服务中心;广州市第八人民医院;中山大学附属第一医院普内科;	辽宁医学杂志	艾滋病;;梅毒;;丙肝	"目的评价嘉禾街社区卫生服务中心在辖区内嘉禾街道城中村社区开展一次有关于艾滋病、梅毒、丙肝感染""三病综合防治""(以下简称三防)工作成效,总结经验,探索一种适用性较好的社区三病防治宣教方案。方法2014年4月~2015年5月进行三病综合防治活动,通过建立多部门合作机制、选择合适的人员并进行培养、建设综合防治微信服务平台、建设三级防控与双向转诊机制。以嘉禾街道城中村社区1000户家庭,大概4000名常住以及社区流动居民作为服务对象,以公共场所为科普重点地区,通过健康教育宣传、心理行为干预及治疗关怀与生活救助、提供三病一站式及一条龙的服务。结果培训出20名教育员,入户宣教覆盖1000人左右,发送2000条三病综合防治宣传短信,在公共场所开展""三防""宣传教育工作5期共15次,发放宣教资料2000份;宣教前三病防治知识知晓占42.68%(210/492),宣教后占86.26%(427/495),差异具有统计学意义(P<0.05);转诊6例患者;宣教后调查知晓此次三防活动85.66%、关注微信平台37.53%、接受过三防宣教34.75%、看到过报刊等相应材料57.58%、知晓双向转诊机制31.11%。结论加强城中村艾滋病、梅毒、丙肝感染综合防治宣教,首先应建立一个高效的管理组织,以社区卫生服务中心为核心,选择合适的宣教员,建立一个长期的针对外来人口的宣教制度;此次活动取得了较大的影响,辖区公众知晓率较高,在主要活动场所发放或张贴报刊宣传材料覆盖率最高。"	2016-08-08	游良华;	广州市科技计划项目(申报编号:20150504040547415);; 开展“城中村艾滋病、梅毒和丙肝综合防治”科普宣教活动:编号:201609010020	2016	30	04	1-3	R183		
CJFD2016	德国分级诊疗实践和经验及对我国的启示	梁朝金;胡志;秦侠;陈任;马颖;王文婷;姚爽;	安徽医科大学卫生管理学院;安徽重大健康风险预警与治理研究中心;	中国医院管理	德国;;分级诊疗;;医疗资源	"通过介绍德国医疗服务制度,总结并分析了德国分级诊疗的优势,并借鉴德国的经验,从构建新型分级诊疗体系、提升基层机构人员素质、规范医保报销和加大政府投入方面,提出我国构建分级诊疗服务体系的思路。"	2016-08-05	梁朝金;		2016	36	08	76-77	R199		
CJFD2016	深化医改 惠及全民	顾晓磊;吴如忠;	常熟市委新闻办;淮阴区委党校;	群众	深化医改;医疗卫生体系;省市级医院;公立医院改革;分级诊疗;	"共享发展,涵盖与人民生活息息相关的方方面面,其中也包括医疗、卫生等领域的内容,是提升人民群众获得感和幸福感的具体举措。上半年,国家正式下达《深化医药卫生体制改革2016年重点工作任务》,再次吹响了深化医改共享发展的""集结号""。省委、省政府已将下半年确定为综合医改落实期和突破期。认真贯彻落实省里深化医疗"	2016-08-05	顾晓磊;		2016		08	21-22	R197.1		
